Хичээлийн_дугаар,Хичээлийн_индекс,Монгол_нэр,Англи_нэр,Харьяалах_бүтцийн_дугаар,Харьяалах_бүтэц,Харьяалах_тэнхим_дугаар,Харьяалах_тэнхим,Сургалтын_түвшин,Орох_улирал,Тодорхойлсон_огноо,Багц_цаг
de0d969fa05ce77bb4f5d11b23f0c2fd,POLI606,Үндэсний аюулгүй байдал,National Safety,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
62b13042064da04e84da9adb4af5c341,ENGL316,Англи хэлний ярих сонсох-1,English speaking and listening-1,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Намрын улирал,2022,3
d52dfe51e06cd683cad1736ee23f6353,KHIS602,Монголын түүх бичлэг,Mongolian historic scripts,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
f2fedf501c8f8271e520e3301cc25605,POLI607,Албан хэрэг хөтлөх ур чадвар, Skills to keep up official work,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
0f8409da923cef50541f7df4e6f8450d,ENGL317,Англи хэлний ярих сонсох-2,English speaking and listening-2,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2022,3
7047653faab87234b4f0d8e9d669fa7c,POLI609,Монгол Улсын төрийн алба,State service of Mongolia,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
c6bc115044e002e815f108534568bb90,PRAC320,Байгаль орчинтой танилцах дадлага,Introduction Practicum to Environment,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2022,2
6a5b91ee50446cfaf1a7ba6267496d16,ENGL319,Англи хэлний ярих сонсох-4,English speaking and listening-4,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2022,3
96c38b959c1e40beeb302b9ca2edbfc2,POLI610,Харьцуулсан захиргаа,Comparative administration ,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
8b77bc4975e1eadeceac40c9ff093f38,KHIS610,Намтар дуртгал судлал,Memoirist  study,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
41cb1109a21920a38bd0cfff6125fcc9,PRAC321,Байгаль хамгааллын хээрийн дадлага,Field Practicum of Environmental Protection,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2022,2
354fdb0a06857ad757d94eb86ccdbf06,POLI611,Төрийн байгууллагын стратегийн удирдлага,Strategic management of State organizations,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
2a2b24197c68a7ce96e1fcd9e5cca0a8,ENGL318,Англи хэлний ярих сонсох-3,English speaking and listening-3,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Намрын улирал,2022,3
7dcaf28989f03f0a85f05eb8d4a96b1d,KHIS611,Монголын археологи,Mongolian archeology,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
4b9ba87e0fa64737feea24fe89169f3e,KHIS612,Монголын төр эрх зүйн түүх,History of Mongolian state and legislation,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
33807476351b4d1295b34aa9dce30273,PRAC322,Байгаль хамгааллын технологийн дадлага,Practicum of Environmental Protection Technology,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Бакалавр,Хаврын улирал,2022,2
7c7b9ebf8078f2004a859430d599a622,POLI612,"Төрийн бодлого, бодлогын шинжилгээ",State policy and policy  analysis ,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
22faad819c7d2f9739083b503674694e,KHIS613,Монголын социаль харилцааны түүх,History of Mongolian social relations,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
b0f47015b6ace4492dd96d63e515e779,POLI613,Монгол Улсын Үндсэн хуулийн үзэл баримтлал,Concept of Mongolian Constitution,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
a6cd8b85105e31ee5647b65a973f3205,POLI614,Захиргааны эрх зүй,Nomography of administration ,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
d33fc35db631eeed13cf6dcaf3096b74,KHIS615,Ойрадын угсаатны зүй,Oirad ethnography,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
e1f27a3eba8e89570965166a129933ec,POLI615,Төсвийн байгууллагын санхүүгийн удирдлага,Financial management of budgetary organization,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
1f42e9148d92052e09e08f8874979d12,KHIS616,Этно-экологи,Ethno-ecology,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
73e353a345caabdf1e9c46ec7b7edcfe,POLI616,Аудит,Audit,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
aab3d247f52005e103738e2539f97316,KHIS617,Этно-археологи,Ethno-archeology,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
4b1e14f32e85dc7b48a2ef9bb1cac0a4,POLI617,"Мотиваци, манлайллын онол, хандлага",Theory and trend to motivation and leadership,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
bd439194e7f892d3052e0a47eb0ffbf7,KHIS618,Тамга судлал,Sigillography,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
f895d035468d1b217daf9f10fc81c66c,POLI618,Нийгмийн аудит,Social audit,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
e85d66c6a4f01b134218e39c3bda435f,KHIS619,Угсаатны хэл шинжлэл,Ethno-linguistics,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
97afb71cb325db3c37b67045ef0dcc68,KHIS620,Угсаатны нэр судлал,Ethno-toponymy,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
311c3fb9c939d92981994c62490b36f3,KHIS621,Түүхэн газарзүй,Historic geography,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
069904b9b439262363b2d44406e1276c,ECON100,Эдийн засгийн онолын үндэс,Basic of economic theory,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Бакалавр,Намрын улирал,2022,3
9d43928b9e007bf34b0d8eadb3d0393f,ACCO181,Нягтлан бодох бүртгэлийн үндэс,Basics of accounting,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Бакалавр,Намрын улирал,2022,3
eeb8bd69599e56bdd8f4be95933ff5e2,MGMT200,Менежментийн үндэс,Principles of management,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Бакалавр,Хаврын улирал,2022,3
82250ee1b17678c159deb817f8252880,MRKT280,Маркетингийн үндэс,Basic marketing,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Бакалавр,Хаврын улирал,2022,3
de1fb4320bf96081f57d24d85be4bbb8,TAPO300,"Татварын бодлого, эрх зүй","Tax strategy, law",c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Бакалавр,Намрын улирал,2022,3
0b012e598d511d0cf0964ed73f528cd3,CILA380,Бизнесийн эрхзүй,Business law,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Бакалавр,Намрын улирал,2022,3
6b8f07de11c0e35342e3b77bfea692ed,HRMG200,Хүний нөөцийн менежмент,Human resource management,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Бакалавр,Намрын улирал,2022,3
8f5d0e3b6f94ffa323e84b47fb03c260,ACCO282,Санхүүгийн бүртгэл,Financial accounting,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Бакалавр,Намрын улирал,2022,3
8b159f0c33071ee7811ca65a505be650,COAC382,Зардлын бүртгэл,Cost accounting,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Бакалавр,Хаврын улирал,2022,3
457ad4116bcf490031a8293927edca88,ACMS381,Дунд шатны нягтлан бодох бүртгэл,Intermediate accounting,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Бакалавр,Хаврын улирал,2022,3
a8de5273039f3fc34b037d1d35cd5674,ACCO380,Удирдлагын бүртгэл,Managerial accounting,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,89b1b041b76803a1aed109dd55eb4cb5,"Инновац, технологийн тэнхим",Бакалавр,Намрын улирал,2022,3
9db51b02326080eb6fd02e4097725f86,ECMH601,Экологийн судалгааны арга зүй,Research methodology of ecology ,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
acd8d58c7c352df2d1d729701488f54f,ECOS601,Экологийн тулгамдсан  асуудал,Urgent issues of ecology,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Намрын улирал,2022,2
62c8d075dc4cffa2b9e0796f43bc1c2a,ECOL603,"Хаягдал боловсруулах технологи, менежмент",Waste processing technology and management,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
aa22b2803b8e7d32e53ac9c29e14845e,ECOL604,Хүрээлэн буй орчны инженерчлэл,Environmental engineering,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
4d28e74f86094725e098c6b7d10b449c,ECOL605,Байгаль орчны үнэлгээ,Assessment of natural environs,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,Магистр,Хаврын улирал,2022,2
